样本ID,人群,时期,年龄_年前
5504,CHB,现代,0
5505,CHB,现代,0
5506,CHB,现代,0
5507,CHB,现代,0
5508,CHB,现代,0
5509,CHB,现代,0
5510,CHB,现代,0
5511,CHB,现代,0
5512,CHB,现代,0
5513,CHB,现代,0
5514,CHB,现代,0
5515,CHB,现代,0
5516,CHB,现代,0
5517,CHB,现代,0
5518,CHB,现代,0
5519,CHB,现代,0
5520,CHB,现代,0
5521,CHB,现代,0
5522,CHB,现代,0
5523,CHB,现代,0
5524,CHB,古代_远期,25000
5525,CHB,现代,0
5526,CHB,现代,0
5527,CHB,现代,0
5528,CHB,现代,0
5529,CHB,现代,0
5530,CHB,现代,0
5531,CHB,现代,0
5532,CHB,现代,0
5533,CHB,现代,0
5534,CHB,现代,0
5535,CHB,现代,0
5536,CHB,现代,0
5537,CHB,现代,0
5538,CHB,现代,0
5539,CHB,古代_远期,25000
5540,CHB,现代,0
5541,CHB,现代,0
5542,CHB,现代,0
5543,CHB,现代,0
5544,CHB,现代,0
5545,CHB,现代,0
5546,CHB,现代,0
5547,CHB,古代_近期,5000
5548,CHB,现代,0
5549,CHB,现代,0
5550,CHB,现代,0
5551,CHB,现代,0
5552,CHB,现代,0
5553,CHB,现代,0
5554,CHB,现代,0
5555,CHB,现代,0
5556,CHB,现代,0
5557,CHB,现代,0
5558,CHB,现代,0
5559,CHB,现代,0
5560,CHB,现代,0
5561,CHB,现代,0
5562,CHB,古代_远期,25000
5563,CHB,现代,0
5564,CHB,现代,0
5565,CHB,现代,0
5566,CHB,现代,0
5567,CHB,现代,0
5568,CHB,古代_近期,5000
5569,CHB,现代,0
5570,CHB,现代,0
5571,CHB,现代,0
5572,CHB,现代,0
5573,CHB,现代,0
5574,CHB,现代,0
5575,CHB,现代,0
5576,CHB,现代,0
5577,CHB,现代,0
5578,CHB,现代,0
5579,CHB,现代,0
5580,CHB,现代,0
5581,CHB,现代,0
5582,CHB,现代,0
5583,CHB,现代,0
5584,CHB,现代,0
5585,CHB,现代,0
5586,CHB,现代,0
5587,CHB,现代,0
5588,CHB,现代,0
5589,CHB,现代,0
5590,CHB,现代,0
5591,CHB,古代_近期,5000
5592,CHB,现代,0
5593,CHB,现代,0
5594,CHB,现代,0
5595,CHB,现代,0
5596,CHB,现代,0
5597,CHB,现代,0
5598,CHB,现代,0
5599,CHB,现代,0
5600,CHB,现代,0
5601,CHB,现代,0
5602,CHB,现代,0
5603,CHB,现代,0
5604,CHB,现代,0
5605,CHB,现代,0
5606,CHB,现代,0
5607,CHB,现代,0
5608,CHB,现代,0
5609,CHB,现代,0
5610,CHB,现代,0
5611,CHB,现代,0
5612,CHB,现代,0
5613,CHB,现代,0
5614,CHB,现代,0
5615,CHB,现代,0
5616,CHB,现代,0
5617,CHB,现代,0
5618,CHB,现代,0
5619,CHB,现代,0
5620,CHB,现代,0
5621,CHB,现代,0
5622,CHB,现代,0
5623,CHB,现代,0
5624,CHB,现代,0
5625,CHB,现代,0
5626,CHB,现代,0
5627,CHB,现代,0
5628,CHB,现代,0
5629,CHB,现代,0
5630,CHB,现代,0
5631,CHB,现代,0
5632,CHB,现代,0
5633,CHB,现代,0
5634,CHB,现代,0
5635,CHB,现代,0
5636,CHB,现代,0
5637,CHB,现代,0
5638,CHB,现代,0
5639,CHB,现代,0
5640,CHB,现代,0
5641,CHB,现代,0
5642,CHB,现代,0
5643,CHB,现代,0
5644,CHB,古代_近期,5000
5645,CHB,现代,0
5646,CHB,现代,0
5647,CHB,现代,0
5648,CHB,现代,0
5649,CHB,现代,0
5650,CHB,现代,0
5651,CHB,现代,0
5652,CHB,现代,0
5653,CHB,现代,0
5654,CHB,现代,0
5655,CHB,现代,0
5656,CHB,现代,0
5657,CHB,现代,0
5658,CHB,现代,0
5659,CHB,现代,0
5660,CHB,现代,0
5661,CHB,现代,0
5662,CHB,现代,0
5663,CHB,现代,0
5664,CHB,古代_远期,25000
5665,CHB,现代,0
5666,CHB,现代,0
5667,CHB,现代,0
5668,CHB,现代,0
5669,CHB,现代,0
5670,CHB,现代,0
5671,CHB,现代,0
5672,CHB,现代,0
5673,CHB,现代,0
5674,CHB,现代,0
5675,CHB,古代_近期,5000
5676,CHB,现代,0
5677,CHB,现代,0
5678,CHB,现代,0
5679,CHB,现代,0
5680,CHB,古代_近期,5000
5681,CHB,现代,0
5682,CHB,现代,0
5683,CHB,现代,0
5684,CHB,现代,0
5685,CHB,现代,0
5686,CHB,现代,0
5687,CHB,现代,0
5688,CHB,现代,0
5689,CHB,现代,0
5690,CHB,现代,0
5691,CHB,现代,0
5692,CHB,现代,0
5693,CHB,古代_远期,25000
5694,CHB,现代,0
5695,CHB,现代,0
5696,CHB,现代,0
5697,CHB,现代,0
5698,CHB,现代,0
5699,CHB,现代,0
5700,CHB,现代,0
5701,CHB,现代,0
5702,CHB,现代,0
5703,CHB,现代,0
5704,CHB,现代,0
5705,CHB,现代,0
5706,CHB,现代,0
5707,CHB,现代,0
5708,CHB,现代,0
